,Instructions,BranchInstructions,BranchMispredicts,LLCRef,LLCMiss,Cycles,DTLBMiss,ITLBMiss,LLCOcc,TotalBytes,LocalBytes
,654682045,130525539,5693062,15607945,1315112,787836014,556187,9191526,41713664.00,247.63,125.40
,217658787,42299211,1353638,6320194,572070,346470552,1733236,6565120,41713664.00,247.63,125.40
,1004608,9797635,,,
,8844223,,,
,7960229,,,
,5206552,,,
,7396896,,,
,3038516,,,
,2135990,,,
,244589,,,
,436870,,,
,879719,,,
,577831,,,
