,Instructions,BranchInstructions,BranchMispredicts,LLCRef,LLCMiss,Cycles,DTLBMiss,ITLBMiss,LLCOcc,TotalBytes,LocalBytes
,8696345,2221519,260960,1332795,48833,38395988,151037,-1,0.00,0.00,0.00
,15051440,3231284,278413,1226204,76701,47895850,145897,37103,0.00,0.00,0.00
,1030087053,222689287,7947878,21964816,840900,1086288437,2036100,1399771,0.00,0.00,0.00
,719336721,158242572,5067168,18833606,957318,844710495,2751648,1595660,0.00,0.00,0.00
,2342961659,440041202,21166738,56659339,1596293,2398651636,3703524,2715580,0.00,0.00,0.00
,2551650907,473430524,20990155,51124596,1481142,2286070558,3409919,2298638,0.00,0.00,0.00
,1285071589,246975551,9189306,29251544,1246452,1320742420,2552959,1610508,0.00,0.00,0.00
,8605886,2616849,279361,1239633,144124,40244721,161176,112394,0.00,0.00,0.00
,22941801,3480719,400081,1433960,137736,58533953,208709,114640,0.00,0.00,0.00
,6457724,1468987,152693,828901,18001,21550340,117441,91042,0.00,0.00,0.00
,15773611,2528251,293014,1173958,58549,31105614,167566,202894,0.00,0.00,0.00
,8799771,1540448,168252,816476,14050,42831154,190904,58806,0.00,0.00,0.00
,46232549,11536861,463383,1766411,63489,111827028,193334,144182,0.00,0.00,0.00
,7324426,2096892,277226,992865,17246,33300198,137718,124277,0.00,0.00,0.00
,7799572,1978522,258319,1532005,30394,57317714,178095,177554,0.00,0.00,0.00
,9130754,1273941,187803,1166973,2048,16160223,98067,74363,0.00,0.00,0.00
,22353165,5223842,407329,1430097,75520,70077815,262644,105660,0.00,0.00,0.00
,5966016,1506736,171435,724931,26195,21386717,117887,65722,0.00,0.00,0.00
,8351115,2387406,225953,1110908,57503,30735707,157554,146899,0.00,0.00,0.00
,5286974,1408682,167015,1038802,22824,19716518,104457,93647,0.00,0.00,0.00
,37651248,7539371,390988,2476132,100120,51274700,173253,157317,0.00,0.00,0.00
,8284838,1445737,272709,751304,13217,16990808,90796,88693,0.00,0.00,0.00
,11617951,2232406,277558,1596772,32615,73998196,261740,186020,0.00,0.00,0.00
,6396875,1348346,147920,773585,11733,18339012,97666,65757,0.00,0.00,0.00
,9699407,2097589,396370,1486119,15838,26107979,144106,99888,0.00,0.00,0.00
,11468871,1529055,175916,1281639,9678,36207701,151180,75867,0.00,0.00,0.00
,10113133,2063722,236266,1238830,14121,51129079,189388,129009,0.00,0.00,0.00
,2046433618,376472526,17496782,47921163,1138639,1959949416,3132638,2246810,0.00,0.00,0.00
,2412807026,458219097,20776416,51496612,1508795,2322561867,3497142,2246502,0.00,0.00,0.00
,1721767164,325488972,13365987,36451977,1179619,1681728360,2827106,1766425,0.00,0.00,0.00
,2131946375,455937145,13539446,34265028,2226062,2390868181,2296909,1364938,0.00,0.00,0.00
,505386696,99116021,3136547,9089620,815091,590306435,865138,554130,0.00,0.00,0.00
,2393624354,462568615,21864436,57917134,1770371,2518634433,3933705,2914590,0.00,0.00,0.00
,2173693002,410137535,17903698,45850668,1395775,2076102643,2989041,1971696,0.00,0.00,0.00
,2281433463,505414335,14884580,39142537,2235946,2890543546,3121523,1900053,0.00,0.00,0.00
,1554287339,302386191,11919648,28189755,1692934,1395892870,1963745,1236565,0.00,0.00,0.00
,972413562,217468185,5089855,16911748,1253347,2986302602,2034607,1371370,0.00,0.00,0.00
,3526437782,675630701,28784177,76816437,3428356,3482976376,5628430,3655167,0.00,0.00,0.00
,2548782048,494502487,21864797,53015881,2164988,2771532807,4489277,2836048,0.00,0.00,0.00
,1406421859,260596144,10614000,32390591,956379,1399808913,2379701,1621613,0.00,0.00,0.00
,2920597840,577598700,20093672,49395615,3328410,2852286312,3333786,1809711,0.00,0.00,0.00
,3523478946,671250266,17983091,59929786,6230780,3076370641,3350927,1610495,0.00,0.00,0.00
,1387116286,271479764,10263512,31962280,2212035,1413346253,2137825,1331662,0.00,0.00,0.00
,106561345,23910381,1139741,5277392,393887,260542939,592771,346340,0.00,0.00,0.00
,1437686572,278321816,11479777,30692744,1920874,1562405946,2274721,1616745,0.00,0.00,0.00
,910265071,175508338,6794835,16798533,1304184,797287792,947572,510034,0.00,0.00,0.00
,2701611931,521292755,16729723,59996352,4536241,2499205125,3684065,1836395,0.00,0.00,0.00
,1582689507,276504661,5935360,21066107,2727707,932488539,1460551,134456,0.00,0.00,0.00
,458057093,89099438,4086925,15124809,1614466,725722121,1963146,1431494,0.00,0.00,0.00
,1563367989,285095210,13172776,39117468,1245651,1752511305,2804307,2224711,32768.00,0.07,0.03
,2217596421,418214721,19998972,51064360,1439949,2327674102,3522925,2846740,32768.00,0.07,0.03
,2224600328,423768581,18766417,46231790,1950508,2149731505,3252804,2290205,32768.00,0.07,0.03
,3703245059,668314821,20790719,72431010,2874355,2868603105,3697946,2383355,98304.00,0.26,0.23
,3152003079,782023651,17713329,42381680,3750136,4526337264,3582537,2273729,1277952.00,0.26,0.23
,3074543341,575569206,18563731,61379401,4218069,2515323321,3641599,2043702,1310720.00,0.26,0.23
,2190899695,421404556,14781995,54672442,3780714,2063057248,3469679,2008871,1310720.00,0.39,0.23
,4263172483,782823059,25117884,76292785,8053957,3340706630,5403780,1865606,1540096.00,1.34,0.98
,2178163311,431321787,15175485,45705748,3560839,2374513673,3917151,2405261,1966080.00,1.34,0.98
,3689355835,869254334,23299048,71663154,5090073,4251467814,5042773,2858338,1966080.00,1.34,0.98
,8649278753,1893830047,41226111,151165225,10378563,6628584281,6529398,3064344,4915200.00,11.63,6.59
,3172431986,740206256,16387472,61639804,2327839,2504684083,2276697,1125153,2555904.00,11.63,6.59
,2037374796,396382830,9621925,33539375,2717026,1599416787,2179789,832397,2555904.00,11.63,6.59
,11568555,3885698,439775,3044645,189888,55812196,292681,229187,2588672.00,11.63,6.59
,621440751,116060363,5209122,15484518,1138639,666753016,1564550,975365,2654208.00,11.63,6.59
,4211373990,790318930,34590077,106705234,5378637,5250561749,9356117,7359310,3997696.00,11.63,6.59
,8991019923,1679470429,82967489,220283088,13083026,10392795391,15754541,12037046,3997696.00,11.63,6.59
,12375544422,2350694857,107669479,242771314,15198134,12610233790,15803868,10580397,3997696.00,11.63,6.59
,9148839094,1853383598,73918576,211668414,15982605,11287537943,15444889,10848656,6455296.00,11.63,6.59
,13118121704,2569322407,97040679,229745570,23827823,13914863506,15583597,9305996,6520832.00,23.33,13.11
,17208680322,3383021392,103192571,299282110,38048590,18763355935,16505744,8892349,7569408.00,23.33,13.11
,15622713290,3394252820,85486316,244085330,33252414,18135423765,14496953,7326002,9633792.00,23.33,13.11
,10642975565,2114509790,69991688,200773565,20571831,11973630161,14607094,10575498,9633792.00,23.33,13.11
,6749245341,1274758809,54774835,159567956,15330371,8081424754,12015635,8667700,9633792.00,23.33,13.11
,1605145358,308042535,11667013,38016730,4485633,2819645681,3698080,2292953,9633792.00,23.33,13.11
,7097244097,1306377198,58672301,167027711,8934125,7943396121,12599323,8931512,9633792.00,23.33,13.11
,14032669760,2634415801,121558742,262955225,16523264,14504179975,17217714,10632970,9732096.00,23.33,13.11
,9823564796,1976658416,82774714,217227215,15534701,11398382587,15675982,9632404,14123008.00,23.33,13.11
,12872341223,2543189539,98649219,221761877,22530672,13178030438,15382472,8414142,14123008.00,23.33,13.11
,18428211981,3567515235,113886189,322693049,38431098,18588130297,16170716,7789527,16089088.00,23.33,13.11
,18567132281,3948820129,98095937,268950105,41912865,20823846123,15474708,6777220,16089088.00,23.33,13.11
,8807011791,1771431326,58812718,161500613,15685289,10153576127,12299458,7242865,16187392.00,23.33,13.11
,5784712933,1105349932,47303936,150485756,13989001,7133465887,10819260,6763256,20774912.00,23.33,13.11
,865815106,150710562,4337426,16304114,2770155,900767597,1806172,1182551,20774912.00,23.33,13.11
,125258779,24664441,1612622,5859864,496956,257830257,643678,454263,20774912.00,23.33,13.11
,7195985528,1341166152,59220779,167421791,9605777,8248786613,12874551,8704204,20807680.00,23.36,13.11
,13139125930,2474746411,113314007,253142591,16668546,13893408059,16968082,10621367,21790720.00,23.36,13.11
,10247539116,1976812721,88398722,212909706,14009040,11432530838,14940193,9277730,22806528.00,23.36,13.11
,10196596993,2075166137,78554090,195069257,17426366,11328469803,14668457,9200061,24281088.00,23.36,13.11
,17238521099,3378453629,108755449,296820185,34699952,17054824341,16293370,296820185,24281088.00,43.22,19.63
,18904679266,3926126584,102104327,285725010,47136914,20969131442,15397112,7982399,25690112.00,57.25,27.16
,12777472510,2608210258,86616484,225696058,22779478,14193005445,15454775,6392632,25722880.00,57.25,27.16
,5905982776,1146332725,46012867,138555199,12020300,6884163266,10263706,8858563,25722880.00,57.25,27.16
,1422993857,266858161,6936002,22307773,3213207,1423900418,2268247,6490195,25722880.00,57.25,27.16
,75271180,13865998,882895,3768228,255962,137891869,481870,1295140,25722880.00,57.25,27.16
,4757488305,902024322,38468453,117777427,6299341,5824943032,9388987,367309,25722880.00,57.25,27.16
,10266776587,1952909464,93795873,217767414,11601614,10987484923,15073981,7132125,25722880.00,57.25,27.16
,9840362024,1871722277,83403229,205170787,12007646,10862266826,13970869,10034594,25853952.00,57.25,27.16
,8518893210,1696872617,66998134,164305156,14211630,9293374994,11931736,8851448,26083328.00,57.25,27.16
,15206003194,3027593730,94570016,245815092,26618226,15566249474,14399392,7275078,29655040.00,57.25,27.16
,16687390470,3438607936,90609483,261058040,40126957,17810184563,14976473,7421591,29753344.00,57.25,27.16
,10448910936,2101775386,69407608,192491645,18531956,10311805211,12355951,6227794,29753344.00,57.25,27.16
,3936220964,740624917,29205750,88266477,7385371,4159688119,6423364,6917769,29753344.00,57.25,27.16
,580939960,110115857,4499564,14446766,2232251,796489021,1710620,4522300,29949952.00,57.25,27.16
,33042463,9625009,741729,2415491,220376,104099977,387060,1193349,29949952.00,57.25,27.16
,3058884994,562778246,27463358,81230622,3262934,3711159146,6372458,198571,29949952.00,57.25,27.16
,7984775020,1493491622,70128664,157118346,6360403,8279382487,10425238,4844914,32735232.00,84.08,39.45
,4681325827,930713688,37884689,115575950,6793900,5748704114,8528500,7257546,30179328.00,84.08,39.45
,6517438509,1319082910,48981565,113641137,9004386,6318697834,8028259,5699697,28999680.00,88.77,41.32
,11731035568,2247266710,66642573,201405297,20647550,10610819133,9483190,4454036,35454976.00,213.09,113.51
,7733106360,1630586311,49876029,119350316,13567784,8112969177,8386255,4467987,35356672.00,213.09,113.51
,4576160862,899588453,35398362,107380649,9104007,5310836824,8067973,4349131,35356672.00,213.09,113.51
,1222774779,220401792,7709930,19581781,2482374,1158538609,1679635,5058458,35356672.00,213.09,113.51
,1672520689,313955559,15499483,44371585,2366143,1950081114,3732922,931200,37158912.00,213.09,113.51
,3118971964,588517279,25596889,67752609,2547778,3080796769,4348091,2756202,37584896.00,213.78,114.00
,2430880362,486933416,18965230,54913928,3286524,2674425470,3528130,3009933,36995072.00,213.52,113.34
,3048127019,621879998,20524403,47532412,2852554,2784560524,2982456,2282114,37781504.00,213.52,113.34
,5533599564,1090551688,33801263,98897270,10062234,5620879556,6102296,1612687,38895616.00,213.52,113.34
,4854526195,932697253,40832729,94672091,5479551,4556416491,6723506,3316223,39026688.00,213.65,113.34
,3552949557,744880603,27783539,85550475,5787268,4751803136,6585771,4297157,40763392.00,217.71,116.26
,5349637556,1020291671,42860000,107861592,7292615,5182440495,7860983,4432092,44466176.00,217.71,116.26
,7944369251,1527059215,59206109,170280977,14049445,8109726012,11303708,4936720,45219840.00,217.71,116.26
,9749894051,1980305690,69052426,171784358,19578778,11109944767,13211867,6854635,45613056.00,217.71,116.26
,7547106912,1476231124,54139879,150598215,13561804,8362541424,10838878,7586086,44695552.00,227.74,120.16
,8745267516,1738737931,58961557,161299922,17082702,9349598942,10833427,6505328,44531712.00,218.82,115.02
,8472117578,1622213380,63939658,172197482,14505565,8985261595,11868121,6447941,45645824.00,249.33,128.42
,10788366483,2166714874,73455149,215810283,23234983,12703138295,15007574,7542831,52068352.00,300.94,150.86
,11253431180,2203106444,82639749,212364661,17938627,11998085064,13797212,8763611,40337408.00,312.64,155.58
,9817533460,1933318764,68124073,197796206,19747983,10960296302,13363307,8359322,41615360.00,312.64,155.58
,10436264457,2062203983,74933153,192706860,18432052,11996588786,13351393,8111399,39747584.00,317.82,158.89
,12508565646,2529698381,80729307,233487351,25005210,14013359984,14129603,8224489,40796160.00,328.43,163.51
,11549480427,2272390416,83168538,209133726,19302401,12234113815,13846552,7777503,41975808.00,328.43,163.51
,10435940693,2086389858,77396748,208967992,21425475,11299258204,13757516,8150440,41975808.00,328.43,163.51
,9722210104,1887677040,68612025,199012150,18337884,10523672266,13362919,7677047,41975808.00,328.43,163.51
,8036721138,1618664293,61342346,154671104,16046454,8932856343,11212672,8020000,41975808.00,328.43,163.51
,9451385669,1849223214,70734195,181961525,15217850,10114524064,12951187,6680997,41975808.00,328.43,163.51
,10885300107,2117843326,80610228,200657067,18084846,10851608283,13027712,7910670,41975808.00,328.43,163.51
,10043369870,1971294627,73888167,197031393,16298999,10448595960,13331165,7325255,41975808.00,328.43,163.51
,10093130014,2112331784,71846047,174303964,16408674,11125004835,11995815,8004287,41975808.00,328.43,163.51
,12392442443,2364909628,82897799,233084202,21826517,12654590101,14188887,7081743,41975808.00,328.43,163.51
,10690541796,2169942652,69402645,183560785,19958374,11345947581,12108707,7872484,41975808.00,328.43,163.51
,9997589755,1953984530,77946858,202015171,18295552,10783154189,14288364,6719646,41975808.00,328.43,163.51
,9535007006,1997321088,66041837,179609490,17500835,10785152419,11895209,8703677,41975808.00,328.43,163.51
,8222820212,1636218669,57001177,160002925,13538938,8806772487,10213335,7215379,41975808.00,328.43,163.51
