# hostname;interval;timestamp;pswpin/s;pswpout/s;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty;kbanonpg;kbslab;kbkstack;kbpgtbl;kbvmused
pes;1;2020-05-25 09:31:40 UTC;0.00;0.00;0.00;32112.00;134.00;0.00;264.00;0.00;0.00;0.00;0.00;28382100;37471196;56.90;807244;31487168;10823984;8.15;32900620;3160136;224;3735408;986968;25728;27228;0
pes;1;2020-05-25 09:31:41 UTC;0.00;0.00;0.00;0.00;10291.00;0.00;4427.00;0.00;0.00;0.00;0.00;28364028;37489268;56.93;807244;31486928;11515620;8.67;32916184;3160144;116;3751884;986992;26032;27760;0
pes;1;2020-05-25 09:31:42 UTC;0.00;0.00;0.00;0.00;27215.00;0.00;2188.00;0.00;0.00;0.00;0.00;28268368;37584928;57.07;807244;31486928;11532028;8.68;33011004;3160144;116;3846704;986992;26032;27760;0
pes;1;2020-05-25 09:31:43 UTC;0.00;0.00;0.00;32.00;28853.00;0.00;54366.00;0.00;0.00;0.00;0.00;28379184;37474112;56.91;807244;31487020;10853296;8.17;32902264;3160188;212;3737084;987088;26640;27704;0
pes;1;2020-05-25 09:31:44 UTC;0.00;0.00;0.00;0.00;28822.00;0.00;3422.00;0.00;0.00;0.00;0.00;28282292;37571004;57.05;807244;31487020;11540624;8.69;32999428;3160184;216;3834144;986960;26384;27532;0
pes;1;2020-05-25 09:31:45 UTC;0.00;0.00;0.00;0.00;44759.00;0.00;6837.00;0.00;0.00;0.00;0.00;28166408;37686888;57.23;807244;31487116;11556820;8.70;33115464;3160248;312;3950828;986656;26592;28308;0
pes;1;2020-05-25 09:31:46 UTC;0.00;0.00;0.00;228.00;20718.00;0.00;5735.00;0.00;0.00;0.00;0.00;28139040;37714256;57.27;807244;31487116;11386404;8.57;33143924;3160240;456;3978948;986656;26704;28428;0
pes;1;2020-05-25 09:31:47 UTC;0.00;0.00;0.00;0.00;24372.00;0.00;4898.00;0.00;0.00;0.00;0.00;28087036;37766260;57.35;807244;31487384;12598248;9.48;33194564;3160444;732;4030464;986592;26672;29116;0
pes;1;2020-05-25 09:31:48 UTC;0.00;0.00;0.00;0.00;30663.00;0.00;2195.00;0.00;0.00;0.00;0.00;27974240;37879056;57.52;807244;31487752;12606324;9.49;33306760;3160736;1104;4142620;985792;27520;29096;0
pes;1;2020-05-25 09:31:49 UTC;0.00;0.00;0.00;0.00;49652.00;0.00;7095.00;0.00;0.00;0.00;0.00;27838172;38015124;57.73;807244;31487800;12348540;9.29;33442296;3160580;1164;4277792;985840;27584;29516;0
