,Instructions,BranchInstructions,BranchMispredicts,LLCRef,LLCMiss,Cycles,DTLBMiss,ITLBMiss,LLCOcc,TotalBytes,LocalBytes
,9944545,1995225,207366,1097666,23870,32572245,-1,-1,0.00,0.00,0.00
,13361296,2820943,198558,875079,90550,37634762,77764,18623,0.00,0.00,0.00
,1028965463,218485318,8049102,22214716,866205,1078987060,1958540,1260146,163840.00,0.00,0.00
,782588072,160513877,5406828,17280108,741268,756877040,17280108,1610212,294912.00,0.23,0.10
,1895015422,348770611,17443503,50015172,1052144,1999068688,2328978,2360165,425984.00,0.36,0.23
,3382514051,622337103,27212636,61403474,1936490,2961147850,3203563,2328026,655360.00,8.78,6.42
,1359614967,253209504,9482142,26477550,1168099,1270830941,3804602,1393941,753664.00,8.95,6.52
,87657216,19770680,709249,2302122,252232,147356310,2518475,192541,753664.00,8.95,6.52
,7337683,1952582,284175,942668,51224,36393473,347312,94630,753664.00,8.95,6.52
,87576560,16716025,767648,2040803,110013,84163303,170413,139374,753664.00,8.95,6.52
,6937072,1569630,262611,1008949,34172,36197030,168623,111880,753664.00,8.95,6.52
,4877877,1011769,132006,653529,61376,14316200,187992,54032,753664.00,8.95,6.52
,12071265,2230702,242708,1093060,103244,22166224,78975,103100,753664.00,8.95,6.52
,12200084,3952327,286358,544444,138654,40834640,139093,52503,753664.00,8.95,6.52
,22552973,4679369,321876,2491774,73123,47370877,753664.00,150655,753664.00,8.95,6.52
,4373416,1187375,156036,788658,47068,30074196,6.52,52232,753664.00,8.95,6.52
,49505780,9141847,634948,2051178,51375,72616580,8.95,120427,786432.00,9.08,6.55
,3309290,768642,124543,578244,6298,15447348,12200084,43237,786432.00,9.18,6.65
,13490743,2356517,205110,1151360,6473,24764173,3952327,92347,917504.00,9.18,6.65
,5559099,1372975,108701,674355,4530,16464746,286358,55707,917504.00,9.18,6.65
,19911051,3651418,285264,1064386,11691,25288765,544444,98466,917504.00,9.18,6.65
,6915461,1406968,135590,781853,11977,35786469,138654,62979,917504.00,9.18,6.65
,11657037,2547975,264691,938324,7394,23037772,40834640,152983,917504.00,9.18,6.65
,12916073,2188516,209838,698470,58140,39502530,186165,52863,917504.00,9.18,6.65
,14370614,2847246,208442,1199940,14212,22604999,52503,132751,983040.00,9.18,6.65
,4646358,1061142,115211,541979,4338,20394869,208419,35335,983040.00,9.18,6.65
,8330112,1938249,236691,1111755,15328,44397728,133344,65177,983040.00,9.18,6.65
,783798600,141093315,5572403,15010448,854675,822803836,198358,1073025,983040.00,9.57,6.75
,2513593465,465120995,21950139,56158349,1646267,2449550622,786432.00,2395288,983040.00,9.67,6.82
,2665910262,503238366,21303900,49959722,1813759,2344479261,81490,1838408,1081344.00,9.83,6.82
,1849007000,349029047,11668054,32208505,1093846,1560138409,141512,1455948,1179648.00,10.22,7.14
,1100187041,216967930,7767919,19791211,971918,922769279,89718,846376,1540096.00,10.68,7.60
,554978876,107617888,3397499,10953084,814641,658650005,146600,893849,1703936.00,10.94,7.86
,2848562145,539414638,25397640,64328499,1686170,2740729962,152817,2840030,2031616.00,10.94,7.86
,2513218700,477455631,20328479,50194779,1562319,2368135012,143456,2010284,2031616.00,10.94,7.86
,1793842382,345274490,11850500,32137355,935112,1627895775,80798,1237205,2031616.00,10.94,7.86
,1270606163,245988691,8896990,20964537,1034710,1119572667,131359,1017041,2129920.00,10.94,7.86
,616798283,120754962,3690650,12091768,944185,718317716,90818,1419010,2588672.00,11.47,8.22
,3257983656,634310495,26418194,71912257,2790456,3258772249,175477,3326926,3604480.00,13.99,10.62
,4127631442,789685462,32513890,78649518,3283140,3771805804,1451075,3347990,2424832.00,13.99,10.62
,1991269739,381083066,16557044,39941552,2381004,1989507725,3823939,1911570,2424832.00,13.99,10.62
,1650768063,317994161,11359385,30691989,1278410,1662307217,3206185,1619574,3768320.00,13.99,10.62
,2270537279,547502067,12887986,32677057,3240449,3068201119,3001151,1614736,4751360.00,13.99,10.62
,2761477957,541594333,20834965,48504649,2449741,2387182068,1535838,1841225,4751360.00,13.99,10.62
,2162273264,417508763,16108679,41260001,3313406,2100334686,1172636,1813925,4751360.00,13.99,10.62
,1343868348,258767843,10547815,32034414,2061647,1357718357,4294223,1768698,4751360.00,13.99,10.62
,891526208,174861273,10131680,37727622,2504524,1582475014,3310305,2871171,4751360.00,13.99,10.62
,707891889,138615139,8996401,34772473,1992679,1290382468,2811420,2246341,4915200.00,13.99,10.62
,336382699,66767609,3794391,15539364,1216222,538700891,1873624,1036933,4915200.00,13.99,10.62
,1167631496,271411625,10824103,39864206,2780857,2098758332,2307350,2876911,4915200.00,13.99,10.62
,116262224,22734114,1649673,7348095,446964,254910990,4999965,651071,4751360.00,13.99,10.62
,602729164,120040611,7635426,30684918,2174429,1082476486,5713482,2279557,5242880.00,13.99,10.62
,286632709,53248361,3731354,17248778,1129519,599741838,3202907,1255181,5242880.00,13.99,10.62
,5372942,1185115,179393,650284,50178,10952573,3252841,61328,5242880.00,13.99,10.62
,470351208,87443594,3651659,10128271,639545,447234402,2677060,560494,5308416.00,13.99,10.62
,168475207,30844205,674571,3417729,372277,220919657,3083793,389620,6717440.00,15.50,11.53
,3249638,,,,
,2571250,,,,
,4069427,,,,
,3373179,,,,
,1419486,,,,
,3861190,,,,
,819610,,,,
,3266251,,,,
,1773317,,,,
,93624,,,,
,830600,,,,
,695883,,,,
