Hostname,Time,Arch,Physical CPUs,Count,Running,Blocked,Paused,Shutdown,Shutoff,Crashed,Active,Inactive,%CPU,Total hardware memory (KB),Total memory (KB),Total guest memory (KB),Total CPU time (ns),Domain ID,Domain name,CPU (ns),%CPU,Mem (bytes),%Mem,Block RDBY,Block WRBY,Net RXBY,Net TXBY
pes,17:01:11,x86_64,32,2,1,0,0,0,0,0,1,1,3.6,65853296,62914560,62914560,1170000000,29,BUS_2,1170000000.,3.63208547943,62914560,95,0,147456,177,98
pes,17:01:12,x86_64,32,2,1,0,0,0,0,0,1,1,0.7,65853296,62914560,62914560,220000000,29,BUS_2,220000000.,0.682967243396,62914560,95,0,118784,66,110
pes,17:01:13,x86_64,32,2,1,0,0,0,0,0,1,1,6.2,65853296,62914560,62914560,1990000000,29,BUS_2,1990000000.,6.17690794266,62914560,95,0,94208,896,1794
pes,17:01:14,x86_64,32,2,1,0,0,0,0,0,1,1,0.3,65853296,62914560,62914560,110000000,29,BUS_2,110000000.,0.341495430478,62914560,95,0,0,0,0
pes,17:01:15,x86_64,32,2,1,0,0,0,0,0,1,1,0.3,65853296,62914560,62914560,110000000,29,BUS_2,110000000.,0.341568404202,62914560,95,0,0,52,0
pes,17:01:16,x86_64,32,2,1,0,0,0,0,0,1,1,0.4,65853296,62914560,62914560,120000000,29,BUS_2,120000000.,0.372829319956,62914560,95,0,0,0,0
pes,17:01:17,x86_64,32,2,1,0,0,0,0,0,1,1,1.6,65853296,62914560,62914560,500000000,29,BUS_2,500000000.,1.55090418926,62914560,95,0,172032,52,0
pes,17:01:18,x86_64,32,2,1,0,0,0,0,0,1,1,1.1,65853296,62914560,62914560,370000000,29,BUS_2,370000000.,1.14824217987,62914560,95,0,122880,0,0
pes,17:01:19,x86_64,32,2,1,0,0,0,0,0,1,1,8.2,65853296,62914560,62914560,2650000000,29,BUS_2,2650000000.,8.21772691204,62914560,95,0,14094336,52,0
pes,17:01:20,x86_64,32,2,1,0,0,0,0,0,1,1,9.9,65853296,62914560,62914560,3180000000,29,BUS_2,3180000000.,9.86628395398,62914560,95,0,0,0,0
pes,17:01:21,x86_64,32,2,1,0,0,0,0,0,1,1,10.7,65853296,62914560,62914560,3460000000,29,BUS_2,3460000000.,10.7451287755,62914560,95,0,0,52,0
pes,17:01:22,x86_64,32,2,1,0,0,0,0,0,1,1,8.9,65853296,62914560,62914560,2860000000,29,BUS_2,2860000000.,8.87829028704,62914560,95,0,286720,125,98
pes,17:01:23,x86_64,32,2,1,0,0,0,0,0,1,1,9.3,65853296,62914560,62914560,3010000000,29,BUS_2,3010000000.,9.34895889983,62914560,95,0,131072,52,0
