Hostname,Time,Arch,Physical CPUs,Count,Running,Blocked,Paused,Shutdown,Shutoff,Crashed,Active,Inactive,%CPU,Total hardware memory (KB),Total memory (KB),Total guest memory (KB),Total CPU time (ns),Domain ID,Domain name,CPU (ns),%CPU,Mem (bytes),%Mem,Block RDBY,Block WRBY,Net RXBY,Net TXBY
pes,17:09:23,x86_64,32,2,1,0,0,0,0,0,1,1,6.4,65853296,62914560,62914560,2070000000,29,BUS_2,2070000000.,6.4324005229,62914560,95,0,217088,177,98
pes,17:09:24,x86_64,32,2,1,0,0,0,0,0,1,1,0.8,65853296,62914560,62914560,250000000,29,BUS_2,250000000.,0.776468603352,62914560,95,0,4096,66,110
pes,17:09:25,x86_64,32,2,1,0,0,0,0,0,1,1,4.0,65853296,62914560,62914560,1300000000,29,BUS_2,1300000000.,4.03405972811,62914560,95,0,0,184,692
pes,17:09:26,x86_64,32,2,1,0,0,0,0,0,1,1,1.5,65853296,62914560,62914560,470000000,29,BUS_2,470000000.,1.45960256741,62914560,95,0,0,484,542
pes,17:09:27,x86_64,32,2,1,0,0,0,0,0,1,1,0.7,65853296,62914560,62914560,210000000,29,BUS_2,210000000.,0.65221214467,62914560,95,0,737280,52,0
pes,17:09:28,x86_64,32,2,1,0,0,0,0,0,1,1,0.4,65853296,62914560,62914560,130000000,29,BUS_2,130000000.,0.403741191228,62914560,95,0,110592,0,0
pes,17:09:29,x86_64,32,2,1,0,0,0,0,0,1,1,0.7,65853296,62914560,62914560,240000000,29,BUS_2,240000000.,0.74570618864,62914560,95,0,0,52,0
pes,17:09:30,x86_64,32,2,1,0,0,0,0,0,1,1,1.0,65853296,62914560,62914560,330000000,29,BUS_2,330000000.,1.02544202785,62914560,95,0,0,0,0
pes,17:09:31,x86_64,32,2,1,0,0,0,0,0,1,1,0.2,65853296,62914560,62914560,50000000,29,BUS_2,50000000.,0.155404415234,62914560,95,0,0,52,0
pes,17:09:32,x86_64,32,2,1,0,0,0,0,0,1,1,0.2,65853296,62914560,62914560,80000000,29,BUS_2,80000000.,0.248562365905,62914560,95,0,249856,0,0
pes,17:09:33,x86_64,32,2,1,0,0,0,0,0,1,1,0.2,65853296,62914560,62914560,70000000,29,BUS_2,70000000.,0.217498257058,62914560,95,0,4096,52,0
pes,17:09:34,x86_64,32,2,1,0,0,0,0,0,1,1,0.2,65853296,62914560,62914560,50000000,29,BUS_2,50000000.,0.155339732185,62914560,95,0,0,0,0
pes,17:09:35,x86_64,32,2,1,0,0,0,0,0,1,1,0.3,65853296,62914560,62914560,100000000,29,BUS_2,100000000.,0.310709954419,62914560,95,0,40960,52,0
pes,17:09:36,x86_64,32,2,1,0,0,0,0,0,1,1,4.4,65853296,62914560,62914560,1400000000,29,BUS_2,1400000000.,4.35112139884,62914560,95,0,0,4281,4246
pes,17:09:37,x86_64,32,2,1,0,0,0,0,0,1,1,9.6,65853296,62914560,62914560,3100000000,29,BUS_2,3100000000.,9.63266165376,62914560,95,0,0,52,0
pes,17:09:38,x86_64,32,2,1,0,0,0,0,0,1,1,7.0,65853296,62914560,62914560,2260000000,29,BUS_2,2260000000.,7.01685526868,62914560,95,0,651264,0,0
